time,res_line/LINE1/i_to_ka
64620,0.425396
64620,0.425396
64620,0.425396
64620,0.425396
64620,0.425396
64620,0.425396
64620,0.425396
64620,0.425396
64620,0.425396
64622,0.428688
64623,0.431742
64624,0.428417
64625,0.434798
64625,0.434798
64626,0.434531
64626,0.434531
64627,0.444491
64627,0.444491
64627,0.444491
64628,0.447623
64629,0.450908
64633,0.451356
64633,0.451356
64635,0.445043
64635,0.445043
64636,0.448335
64636,0.448335
64636,0.448335
64637,0.454996
64637,0.454996
64639,0.461739
64639,0.461739
64640,0.468429
64640,0.468429
64643,0.475264
64643,0.475264
64644,0.471941
64645,0.468534
64646,0.478746
64646,0.478746
64646,0.478746
64647,0.475276
64648,0.471818
64650,0.468612
64651,0.478531
64651,0.478531
64651,0.478531
64652,0.475205
64653,0.471987
64653,0.471987
64653,0.471987
64654,0.461948
64654,0.461948
64654,0.461948
64655,0.465354
64656,0.468515
64657,0.471937
64658,0.478739
64658,0.478739
64659,0.481914
64660,0.485094
64661,0.481763
64662,0.485155
64664,0.488579
64666,0.488341
64666,0.488341
64672,0.491992
64672,0.491992
64672,0.491992
64679,0.494977
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64680,0.495527
64681,0.498451
64681,0.498451
64681,0.498451
64684,0.495012
64685,0.494745
64685,0.494745
64686,0.491391
64687,0.487963
64688,0.484548
64689,0.477737
64689,0.477737
64690,0.474321
64691,0.474331
64691,0.474331
64692,0.474233
64692,0.474233
64693,0.467425
64693,0.467425
64694,0.464045
64695,0.464067
64695,0.464067
64696,0.467482
64697,0.464097
64698,0.46073
64699,0.467299
64699,0.467299
64700,0.470796
64700,0.470796
64700,0.470796
64702,0.477434
64702,0.477434
64703,0.477207
64703,0.477207
64705,0.467092
64705,0.467092
64705,0.467092
64706,0.4639
64707,0.46052
64708,0.453841
64708,0.453841
64709,0.45038
64709,0.45038
64709,0.45038
64711,0.447238
64712,0.440574
64712,0.440574
64715,0.440438
64715,0.440438
64716,0.427654
64716,0.427654
64716,0.427654
64716,0.427654
64717,0.420994
64717,0.420994
64720,0.417797
64721,0.420935
64722,0.417729
64723,0.414438
64724,0.414515
64724,0.414515
64726,0.40822
64726,0.40822
64728,0.411553
64729,0.408452
64730,0.411917
64730,0.411917
64730,0.411917
64731,0.405383
64731,0.405383
64732,0.398968
64732,0.398968
64734,0.398923
64734,0.398923
64735,0.402237
64735,0.402237
64735,0.402237
64736,0.405564
64737,0.40243
64737,0.40243
64737,0.40243
64738,0.405728
64739,0.405925
64739,0.405925
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64740,0.406391
64741,0.409694
64742,0.399934
64742,0.399934
64742,0.399934
64743,0.403239
64744,0.400152
64745,0.397267
64746,0.403676
64746,0.403676
64747,0.400791
64748,0.404094
64751,0.400789
64752,0.407243
64752,0.407243
64754,0.413807
64754,0.413807
64755,0.4078
64755,0.4078
64755,0.4078
64755,0.4078
64757,0.411246
64757,0.411246
64757,0.411246
64758,0.414568
64758,0.414568
64758,0.414568
64759,0.408354
64759,0.408354
64760,0.41481
64760,0.41481
64760,0.41481
64760,0.41481
64761,0.408513
64761,0.408513
64762,0.395254
64762,0.395254
64762,0.395254
64762,0.395254
64762,0.395254
64762,0.395254
64763,0.392486
64763,0.392486
64763,0.392486
64765,0.398734
64765,0.398734
64765,0.398734
64765,0.398734
64765,0.398734
64765,0.398734
64766,0.402005
64768,0.398761
64769,0.399013
64769,0.399013
64771,0.40222
64772,0.399268
64772,0.399268
64774,0.402764
64774,0.402764
64774,0.402764
64775,0.405981
64776,0.396851
64776,0.396851
64776,0.396851
64777,0.393504
64777,0.393504
64777,0.393504
64778,0.396604
64779,0.396599
64779,0.396599
64780,0.406559
64780,0.406559
64780,0.406559
64781,0.406627
64781,0.406627
64782,0.403314
64783,0.4067
64784,0.409918
64785,0.403726
64785,0.403726
64786,0.397306
64786,0.397306
64787,0.40352
64787,0.40352
64788,0.406638
64789,0.399966
64789,0.399966
64790,0.413025
64790,0.413025
64790,0.413025
64790,0.413025
64792,0.409637
64793,0.412523
64794,0.409199
64794,0.409199
64794,0.409199
64795,0.408715
64795,0.408715
64796,0.405393
64797,0.398838
64797,0.398838
64798,0.401975
64799,0.388789
64799,0.388789
64799,0.388789
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64800,0.392234
64801,0.385662
64801,0.385662
64803,0.385265
64803,0.385265
64804,0.384974
64804,0.384974
64804,0.384974
64804,0.384974
64804,0.384974
64804,0.384974
64805,0.394581
64805,0.394581
64805,0.394581
64805,0.394581
64805,0.394581
64806,0.397867
64806,0.397867
64806,0.397867
64807,0.394835
64808,0.395059
64808,0.395059
64808,0.395059
64808,0.395059
64809,0.394651
64809,0.394651
64809,0.394651
64809,0.394651
64811,0.397986
64811,0.397986
64811,0.397986
64814,0.401437
64814,0.401437
64814,0.401437
64815,0.410663
64815,0.410663
64816,0.407364
64819,0.40704
64819,0.40704
64819,0.40704
64819,0.40704
64820,0.413259
64820,0.413259
64820,0.413259
64820,0.413259
64821,0.409948
64822,0.406374
64822,0.406374
64822,0.406374
64824,0.406157
64824,0.406157
64828,0.39984
64828,0.39984
64829,0.400074
64829,0.400074
64830,0.396802
64831,0.396561
64831,0.396561
64832,0.399815
64833,0.396601
64835,0.402936
64835,0.402936
64836,0.409419
64836,0.409419
64839,0.416039
64839,0.416039
64842,0.426027
64842,0.426027
64842,0.426027
64843,0.435773
64843,0.435773
64843,0.435773
64845,0.43587
64845,0.43587
64846,0.435873
64846,0.435873
64847,0.452751
64847,0.452751
64847,0.452751
64847,0.452751
64848,0.446606
64848,0.446606
64849,0.443433
64850,0.443477
64850,0.443477
64851,0.446854
64853,0.456692
64853,0.456692
64853,0.456692
64854,0.46006
64854,0.46006
64854,0.46006
64855,0.463141
64856,0.466224
64857,0.473006
64857,0.473006
64858,0.473066
64858,0.473066
64859,0.476396
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64860,0.489109
64861,0.48291
64861,0.48291
64863,0.479683
64863,0.479683
64863,0.479683
64864,0.476202
64865,0.479533
64865,0.479533
64865,0.479533
64867,0.476339
64867,0.476339
64867,0.476339
64868,0.47951
64869,0.482963
64870,0.493172
64870,0.493172
64870,0.493172
64871,0.489676
64873,0.486219
64876,0.492765
64876,0.492765
64877,0.495957
64879,0.499414
64881,0.499187
64881,0.499187
64881,0.499187
64881,0.499187
64882,0.495732
64894,0.499179
64895,0.502419
64896,0.501926
64896,0.501926
64898,0.498208
64898,0.498208
64898,0.498208
64899,0.504794
64899,0.504794
64900,0.497962
64900,0.497962
64901,0.491119
64901,0.491119
64902,0.491158
64902,0.491158
64903,0.484359
64903,0.484359
64904,0.477499
64904,0.477499
64906,0.47093
64906,0.47093
64907,0.474242
64908,0.47085
64909,0.473824
64910,0.467099
64910,0.467099
64911,0.466838
64911,0.466838
64911,0.466838
64911,0.466838
64911,0.466838
64911,0.466838
64912,0.466882
64912,0.466882
64913,0.46692
64913,0.46692
64915,0.460301
64915,0.460301
64916,0.460227
64916,0.460227
64917,0.456791
64917,0.456791
64917,0.456791
64918,0.450085
64918,0.450085
64919,0.453487
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64920,0.461849
64921,0.458508
64921,0.458508
64921,0.458508
64923,0.452016
64923,0.452016
64925,0.448601
64926,0.442231
64926,0.442231
64927,0.435778
64927,0.435778
64928,0.432617
64929,0.432624
64929,0.432624
64930,0.429613
64930,0.429613
64930,0.429613
64931,0.432873
64932,0.429753
64933,0.426373
64934,0.423222
64936,0.420114
64937,0.413445
64937,0.413445
64938,0.410092
64944,0.406961
64945,0.403643
64945,0.403643
64945,0.403643
64946,0.39728
64946,0.39728
64947,0.400575
64948,0.390897
64948,0.390897
64948,0.390897
64950,0.397418
64950,0.397418
64950,0.397418
64950,0.397418
64951,0.397779
64951,0.397779
64952,0.401031
64953,0.404697
64953,0.404697
64953,0.404697
64954,0.41464
64954,0.41464
64954,0.41464
64955,0.411361
64956,0.414678
64956,0.414678
64956,0.414678
64957,0.405017
64957,0.405017
64957,0.405017
64958,0.408331
64959,0.411613
64960,0.414923
64960,0.414923
64960,0.414923
64961,0.418352
64961,0.418352
64961,0.418352
64962,0.41827
64962,0.41827
64963,0.421574
64964,0.421526
64964,0.421526
64965,0.421329
64965,0.421329
64965,0.421329
64965,0.421329
64967,0.431265
64967,0.431265
64967,0.431265
64968,0.431272
64968,0.431272
64971,0.434586
64971,0.434586
64971,0.434586
64972,0.434596
64972,0.434596
64973,0.441072
64973,0.441072
64975,0.434348
64975,0.434348
64976,0.443901
64976,0.443901
64976,0.443901
64977,0.4504
64977,0.4504
64978,0.446997
64979,0.450402
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64980,0.460469
64981,0.460462
64981,0.460462
64982,0.46366
64983,0.463649
64983,0.463649
64985,0.466805
64986,0.470239
64987,0.463968
64987,0.463968
64987,0.463968
64987,0.463968
64989,0.457422
64989,0.457422
64990,0.450752
64990,0.450752
64991,0.451225
64991,0.451225
64992,0.454418
64993,0.457853
64994,0.457653
64994,0.457653
64995,0.454457
64996,0.454524
64996,0.454524
64997,0.461778
64997,0.461778
64997,0.461778
64997,0.461778
64999,0.458376
65000,0.461254
65000,0.461254
65000,0.461254
65001,0.454863
65001,0.454863
65002,0.448185
65002,0.448185
65002,0.448185
65002,0.448185
65003,0.444897
65004,0.44508
65004,0.44508
65005,0.448206
65005,0.448206
65005,0.448206
65007,0.45495
65007,0.45495
65009,0.451798
65010,0.461553
65010,0.461553
65010,0.461553
65011,0.458165
65012,0.444985
65012,0.444985
65012,0.444985
65013,0.448967
65013,0.448967
65013,0.448967
65015,0.452414
65016,0.435941
65016,0.435941
65016,0.435941
65016,0.435941
65017,0.426259
65017,0.426259
65017,0.426259
65018,0.426314
65018,0.426314
65021,0.426574
65021,0.426574
65022,0.42685
65022,0.42685
65024,0.420443
65024,0.420443
65025,0.417512
65025,0.417512
65025,0.417512
65025,0.417512
65025,0.417512
65026,0.407744
65026,0.407744
65026,0.407744
65027,0.404497
65028,0.397995
65028,0.397995
65028,0.397995
65028,0.397995
65029,0.394686
65031,0.394652
65031,0.394652
65032,0.39138
65033,0.394701
65034,0.388479
65034,0.388479
65035,0.388441
65035,0.388441
65035,0.388441
65035,0.388441
65036,0.385211
65037,0.388531
65038,0.388459
65038,0.388459
65039,0.394531
65039,0.394531
65039,0.394531
65039,0.394531
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65040,0.392939
65041,0.396063
65043,0.399195
65044,0.405736
65044,0.405736
65045,0.402197
65045,0.402197
65045,0.402197
65047,0.402058
65047,0.402058
65047,0.402058
65047,0.402058
65048,0.408595
65048,0.408595
65049,0.418497
65049,0.418497
65049,0.418497
65050,0.418126
65050,0.418126
65051,0.421452
65052,0.421109
65052,0.421109
65053,0.414718
65053,0.414718
65058,0.421009
65059,0.424126
65060,0.427509
65061,0.437105
65061,0.437105
65061,0.437105
65062,0.440063
65062,0.440063
65062,0.440063
65063,0.443237
65063,0.443237
65063,0.443237
65064,0.453436
65064,0.453436
65065,0.45047
65066,0.45376
65067,0.456715
65067,0.456715
65067,0.456715
65070,0.456352
65070,0.456352
65071,0.449561
65071,0.449561
65072,0.456003
65072,0.456003
65073,0.462375
65073,0.462375
65074,0.469128
65074,0.469128
65075,0.479013
65075,0.479013
65075,0.479013
65076,0.485773
65076,0.485773
65077,0.48578
65077,0.48578
65077,0.48578
65077,0.48578
65078,0.479425
65078,0.479425
65080,0.476414
65080,0.476414
65080,0.476414
65081,0.479627
65083,0.482803
65084,0.489097
65084,0.489097
65084,0.489097
65084,0.489097
65085,0.492316
65086,0.485575
65086,0.485575
65086,0.485575
65086,0.485575
65087,0.488926
65089,0.482134
65089,0.482134
65090,0.471835
65090,0.471835
65090,0.471835
65091,0.468426
65092,0.465263
65093,0.465172
65093,0.465172
65095,0.47183
65095,0.47183
65096,0.468427
65097,0.465192
65097,0.465192
65097,0.465192
65098,0.465101
65098,0.465101
65099,0.458558
65099,0.458558
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65100,0.458177
65101,0.454924
65102,0.451783
65103,0.454991
65103,0.454991
65103,0.454991
65104,0.451606
65106,0.448469
65107,0.445218
65108,0.441853
65111,0.4452
65112,0.441877
65112,0.441877
65112,0.441877
65113,0.43835
65113,0.43835
65113,0.43835
65114,0.435013
65116,0.42847
65116,0.42847
65117,0.428405
65117,0.428405
65118,0.425083
65119,0.431775
65119,0.431775
65120,0.43516
65121,0.431838
65126,0.438187
65126,0.438187
65127,0.438363
65127,0.438363
65128,0.44799
65128,0.44799
65128,0.44799
65129,0.444634
65131,0.441506
65132,0.434755
65132,0.434755
65133,0.428029
65133,0.428029
65134,0.428065
65134,0.428065
65135,0.424766
65136,0.431335
65136,0.431335
65136,0.431335
65136,0.431335
65138,0.434652
65139,0.441304
65139,0.441304
65140,0.448046
65140,0.448046
65141,0.444677
65141,0.444677
65141,0.444677
65142,0.447811
65143,0.43128
65143,0.43128
65143,0.43128
65143,0.43128
65143,0.43128
65144,0.427968
65145,0.424815
65146,0.425267
65146,0.425267
65146,0.425267
65146,0.425267
65147,0.431612
65147,0.431612
65147,0.431612
65147,0.431612
65148,0.425407
65148,0.425407
65149,0.425135
65149,0.425135
65151,0.418535
65151,0.418535
65151,0.418535
65151,0.418535
65152,0.418529
65152,0.418529
65153,0.418382
65153,0.418382
65154,0.418346
65154,0.418346
65155,0.415043
65156,0.415261
65156,0.415261
65157,0.418472
65158,0.42178
65159,0.415113
65159,0.415113
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65160,0.408381
65161,0.405209
65161,0.405209
65161,0.405209
65162,0.401984
65162,0.401984
65162,0.401984
65163,0.405264
65163,0.405264
65163,0.405264
65163,0.405264
65163,0.405264
65165,0.401998
65165,0.401998
65165,0.401998
65166,0.405183
65166,0.405183
65166,0.405183
65167,0.402083
65168,0.405362
65170,0.405378
65170,0.405378
65173,0.402099
65175,0.399003
65177,0.405374
65177,0.405374
65179,0.402054
65181,0.408434
65181,0.408434
65182,0.415019
65182,0.415019
65182,0.415019
65182,0.415019
65183,0.418361
65184,0.421664
65185,0.418348
65186,0.421635
65191,0.428287
65191,0.428287
65193,0.448197
65193,0.448197
65193,0.448197
65193,0.448197
65193,0.448197
65193,0.448197
65194,0.451541
65195,0.445042
65195,0.445042
65196,0.451309
65196,0.451309
65197,0.454691
65197,0.454691
65197,0.454691
65198,0.46095
65198,0.46095
65199,0.464142
65201,0.477564
65201,0.477564
65201,0.477564
65201,0.477564
65203,0.480971
65204,0.478119
65204,0.478119
65204,0.478119
65206,0.481028
65207,0.471091
65207,0.471091
65207,0.471091
65208,0.468184
65209,0.481761
65209,0.481761
65209,0.481761
65209,0.481761
65210,0.482045
65210,0.482045
65211,0.478587
65211,0.478587
65211,0.478587
65212,0.481763
65213,0.485267
65213,0.485267
65213,0.485267
65214,0.482286
65215,0.485729
65216,0.489149
65217,0.492332
65218,0.488833
65219,0.485922
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65220,0.488372
65221,0.485654
65221,0.485654
65221,0.485654
65222,0.475256
65222,0.475256
65223,0.465432
65223,0.465432
65223,0.465432
65225,0.465389
65225,0.465389
65227,0.468871
65228,0.465781
65229,0.453032
65229,0.453032
65229,0.453032
65229,0.453032
65230,0.440699
65230,0.440699
65230,0.440699
65230,0.440699
65230,0.440699
65230,0.440699
65231,0.43106
65231,0.43106
65231,0.43106
65232,0.424354
65232,0.424354
65233,0.421006
65234,0.41773
65235,0.417808
65235,0.417808
65239,0.41455
65240,0.408255
65241,0.404919
65242,0.398432
65242,0.398432
65243,0.398317
65243,0.398317
65244,0.382347
65244,0.382347
65244,0.382347
65244,0.382347
65244,0.382347
65245,0.372578
65245,0.372578
65245,0.372578
65245,0.372578
65245,0.372578
65245,0.372578
65245,0.372578
65246,0.369307
65247,0.372573
65248,0.36938
65249,0.363135
65249,0.363135
65251,0.35994
65252,0.366069
65252,0.366069
65253,0.362846
65255,0.366052
65256,0.365732
65256,0.365732
65257,0.372107
65257,0.372107
65260,0.371913
65260,0.371913
65261,0.381507
65261,0.381507
65261,0.381507
65262,0.377926
65262,0.377926
65262,0.377926
65264,0.374693
65265,0.364925
65265,0.364925
65265,0.364925
65266,0.352068
65266,0.352068
65266,0.352068
65266,0.352068
65267,0.358201
65267,0.358201
65268,0.35514
65269,0.348602
65269,0.348602
65269,0.348602
65269,0.348602
65271,0.361566
65271,0.361566
65271,0.361566
65271,0.361566
65271,0.361566
65272,0.358292
65273,0.35846
65273,0.35846
65273,0.35846
65273,0.35846
65273,0.35846
65273,0.35846
65277,0.358013
65277,0.358013
65277,0.358013
65277,0.358013
65277,0.358013
65277,0.358013
65278,0.367284
65278,0.367284
65278,0.367284
65279,0.373221
65279,0.373221
65279,0.373221
65279,0.373221
65279,0.373221
65279,0.373221
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65280,0.379968
65281,0.392918
65281,0.392918
65281,0.392918
65281,0.392918
65282,0.389636
65283,0.392868
65283,0.392868
65283,0.392868
65284,0.389931
65286,0.383737
65286,0.383737
65288,0.386794
65288,0.386794
65289,0.390176
65289,0.390176
65289,0.390176
65290,0.393383
65291,0.396607
65292,0.402808
65292,0.402808
65292,0.402808
65292,0.402808
65293,0.419111
65293,0.419111
65293,0.419111
65293,0.419111
65293,0.419111
65294,0.425636
65294,0.425636
65294,0.425636
65294,0.425636
65295,0.428929
65296,0.425582
65297,0.431938
65297,0.431938
65298,0.435203
65299,0.431852
65300,0.435122
65303,0.438431
65304,0.431742
65304,0.431742
65305,0.431681
65305,0.431681
65307,0.428343
65308,0.421631
65308,0.421631
65309,0.418315
65310,0.421664
65311,0.415054
65311,0.415054
65312,0.418302
65312,0.418302
65312,0.418302
65312,0.418302
65312,0.418302
65313,0.415192
65314,0.411909
65315,0.418566
65315,0.418566
65315,0.418566
65315,0.418566
65316,0.428434
65316,0.428434
65316,0.428434
65316,0.428434
65316,0.428434
65317,0.42532
65317,0.42532
65317,0.42532
65318,0.421669
65318,0.421669
65318,0.421669
65318,0.421669
65318,0.421669
65319,0.414822
65319,0.414822
65319,0.414822
65319,0.414822
65320,0.417769
65321,0.414409
65322,0.414478
65322,0.414478
65323,0.423899
65323,0.423899
65323,0.423899
65326,0.423917
65326,0.423917
65327,0.430468
65327,0.430468
65329,0.423836
65329,0.423836
65329,0.423836
65329,0.423836
65330,0.420558
65330,0.420558
65330,0.420558
65332,0.417718
65332,0.417718
65332,0.417718
65333,0.420585
65333,0.420585
65333,0.420585
65334,0.417696
65335,0.420647
65335,0.420647
65335,0.420647
65337,0.417366
65338,0.420577
65339,0.420388
65339,0.420388
65340,0.420179
65340,0.420179
